severity,lat,long,weather,light,main cause,collosion type,occurred_from,
1,14.59288658,121.0590363,4,2,1,10,6,
1,14.61556129,121.0746253,4,2,1,10,23,
1,14.62738049,121.0473526,4,2,1,10,23,
1,14.6159292,121.076777,4,2,1,8,23,
1,14.65348221,121.0742497,4,2,1,8,23,
1,14.6164651,121.0523138,4,2,1,10,22,
1,14.61963086,121.051054,5,4,1,10,13,
1,14.60185707,121.079464,5,4,1,10,12,
1,14.66497242,121.0703659,5,4,1,10,12,
1,14.54071757,121.0180092,5,4,1,10,12,
1,14.5849125,121.0559464,5,4,1,10,11,
1,14.64828184,121.0740566,5,4,1,10,11,
1,14.5897302,121.0573196,4,2,1,10,7,
1,14.59238821,121.0583496,4,2,1,10,7,
1,14.68946624,121.0288239,4,2,1,10,7,
1,14.64794967,121.0743999,4,2,1,10,6,
1,14.57688102,121.050303,4,2,1,8,2,
1,14.59321882,121.0583603,4,2,1,8,1,
1,14.59321882,121.0583603,4,2,1,8,1,
1,14.62357554,121.0079564,4,2,1,8,1,
1,14.6521756,121.0323145,4,2,1,8,1,
1,14.54663705,121.0252941,4,2,1,8,1,
1,14.65406348,121.0474598,4,2,1,8,1,
1,14.64515221,121.0389251,4,2,1,8,1,
1,14.65543313,121.035315,4,2,1,8,0,
1,14.63649961,121.041012,4,2,1,8,0,
3,14.5320316,121.0248271,4,2,1,10,0,
1,14.66321312,121.067555,4,2,1,8,0,
1,14.54976288,121.0289419,4,2,1,10,23,
1,14.5156151,121.0310621,4,2,1,8,22,
1,14.60486792,121.042825,4,2,1,8,22,
1,14.664589,121.0688121,4,2,1,8,22,
1,14.61298662,121.0750008,5,4,1,4,13,
1,14.64915376,121.0477924,5,4,1,10,12,
1,14.59944836,121.0597229,5,4,1,10,11,
1,14.58459062,121.055721,5,4,1,10,11,
1,14.56796662,121.0458183,5,3,1,10,10,
1,14.66447421,121.0698509,5,3,1,10,10,
1,14.63358311,121.0429001,4,2,1,10,8,
1,14.59321493,121.0631578,4,2,1,10,7,
1,14.68755665,121.0871887,4,2,1,10,7,
1,14.63732016,121.0259056,4,2,1,10,6,
1,14.5168719,121.0009289,5,4,1,10,13,
1,14.55849629,121.0390377,5,4,1,10,12,
1,14.59155758,121.0580063,5,4,1,10,11,
1,14.56975264,121.0462475,5,4,1,10,11,
1,14.55442559,121.034317,4,2,1,10,9,
1,14.53789278,121.0006714,4,2,1,10,7,
1,14.59803635,121.0518265,4,2,1,10,7,
1,14.51994622,121.0011864,4,2,1,10,6,
1,14.63067646,121.0458183,4,2,1,10,6,
1,14.52451609,120.9852648,4,2,1,10,6,
1,14.5848502,121.0555601,4,2,1,10,3,
1,14.55583789,121.0629201,4,2,1,10,3,
1,14.58934604,121.0629362,4,2,1,8,2,
1,14.66792012,121.0341132,4,2,1,10,1,
1,14.6189353,121.093787,4,2,1,10,1,
1,14.65442677,121.0486293,4,2,1,8,1,
1,14.6146998,121.0707294,4,2,1,8,1,
1,14.6078848,121.0564313,4,2,1,8,1,
1,14.54046833,121.0171938,4,2,1,8,0,
1,14.573676,121.048106,4,2,1,10,0,
1,14.5735351,121.047962,4,2,1,8,23,
3,14.5674682,121.0455462,4,2,1,10,23,
1,14.61366095,121.053715,4,2,1,8,23,
1,14.54003215,121.0157347,4,2,1,8,23,
1,14.6503103,121.0469964,4,2,1,8,23,
1,14.61890416,121.093787,4,2,1,8,23,
5,14.60458241,120.9853077,4,2,1,10,22,
1,14.5674682,121.0455462,4,2,1,10,22,
3,14.62160852,121.0059071,4,2,1,10,22,
1,14.57609966,121.0495982,5,4,1,10,13,
1,14.68747363,121.0869741,5,4,1,10,12,
1,14.5851578,121.0557764,5,4,1,10,12,
1,14.66441193,121.0693252,5,4,1,10,12,
1,14.59064,121.0612695,5,4,1,10,11,
1,14.65023329,121.0337484,5,4,1,10,11,
1,14.68752552,121.0871029,5,4,1,10,11,
1,14.61115163,121.0547481,5,4,1,10,11,
1,14.61115942,121.055088,5,4,1,10,11,
1,14.56863119,121.04599,4,2,1,10,10,
1,14.61472686,121.0707109,4,2,1,10,7,
1,14.59954181,121.0497022,4,2,1,4,7,
1,14.58117455,121.0534358,4,2,1,10,7,
1,14.61624648,121.0709131,4,2,1,10,6,
1,14.64347579,121.0381043,5,4,1,10,13,
1,14.64816765,121.0743678,3,4,1,10,13,
1,14.58876459,121.064465,5,3,1,10,10,
1,14.60564658,121.0186529,6,2,1,10,10,
1,14.57668698,121.0504111,4,2,1,10,9,
1,14.67778012,121.0831976,4,2,1,10,9,
1,14.56115078,121.0426443,4,2,1,10,8,
1,14.54832978,121.0269141,4,2,1,10,8,
1,14.57755075,121.0733914,4,2,1,10,8,
1,14.6562121,121.0267317,4,2,1,10,7,
1,14.63158609,121.0740583,4,2,1,10,7,
1,14.65732532,121.0005031,4,2,1,10,7,
1,14.6574369,120.9970772,4,2,1,10,6,
1,14.59342599,121.0585108,4,2,1,10,6,
1,14.6331114,121.0445295,4,2,1,10,5,
1,14.60204395,121.0690141,4,2,1,8,5,
1,14.67178115,121.0321927,4,2,1,8,5,
1,14.58446059,121.0557158,4,2,1,8,4,
1,14.61363029,121.0536718,4,2,1,8,3,
1,14.60553238,121.0791957,4,2,1,8,3,
1,14.6533918,121.0468267,4,2,1,8,1,
1,14.6678401,121.0339574,4,2,1,8,1,
1,14.62061191,121.1019301,4,2,1,8,0,
1,14.6145335,121.0705376,4,2,1,8,0,
1,14.61358876,121.0536718,4,2,1,10,23,
1,14.61357838,121.0536718,4,2,1,8,23,
1,14.6078915,121.0564467,4,2,1,10,23,
3,14.63629248,121.0743034,4,2,1,10,23,
1,14.65663248,121.0568798,4,2,1,10,23,
1,14.67774899,121.0832781,4,2,1,8,22,
3,14.67629596,121.0320747,4,2,1,10,22,
1,14.6277023,121.0809767,4,2,1,8,3,
1,14.67088855,121.078198,4,2,1,10,2,
1,14.58216096,121.0540259,4,2,1,8,2,
1,14.5672105,121.0455565,4,2,1,8,1,
1,14.62633718,121.0822642,4,2,1,10,23,
1,14.55484097,121.0347462,5,4,1,10,13,
1,14.55758247,121.0380077,5,4,1,10,12,
1,14.62575584,121.0829079,5,4,1,10,12,
1,14.58457829,121.0557326,5,4,1,10,11,
1,14.61317868,121.0538918,5,4,1,10,11,
1,14.613568,121.0537148,5,3,1,10,10,
1,14.5492748,121.057148,5,3,1,10,10,
1,14.6553402,121.030283,4,2,1,10,10,
1,14.52900083,121.0568913,4,2,1,10,7,
1,14.5545898,121.0346612,4,2,1,10,7,
1,14.60501327,121.0787773,4,2,1,10,7,
1,14.56987725,121.0463333,6,2,1,10,6,
1,14.63084256,121.0456467,6,2,1,10,6,
1,14.68821048,121.0307872,6,2,1,10,6,
3,14.52742413,120.993526,4,2,1,8,23,
1,14.53526528,120.9849161,4,2,1,8,23,
1,14.58481905,121.055603,4,2,1,8,23,
3,14.5542306,121.0341413,4,2,1,6,22,
1,14.6281954,121.01309,4,2,1,8,22,
1,14.6521849,121.0323295,4,2,1,10,22,
1,14.55309637,121.0330296,3,4,1,10,13,
1,14.64334085,121.0359049,3,4,1,10,13,
1,14.59462989,120.9806947,3,4,1,10,11,
1,14.56190233,121.043222,3,4,1,10,11,
1,14.62818502,121.0133743,3,4,1,10,11,
1,14.58871268,121.0653234,3,4,1,10,11,
3,14.53107991,121.0574055,3,4,1,4,11,
1,14.65376247,121.0371494,6,2,1,10,9,
1,14.61830203,121.0906219,6,2,1,10,8,
1,14.5500225,121.0289955,6,2,1,10,8,
1,14.61365105,121.0750008,6,2,1,10,7,
1,14.61176157,121.0358834,6,2,1,10,7,
1,14.60069425,121.0792923,6,2,1,10,7,
1,14.63283569,121.0447025,6,2,1,10,6,
1,14.6261088,121.0822105,6,2,1,10,6,
1,14.58940834,121.0573304,7,2,1,10,5,
1,14.6503103,121.0469964,7,2,1,8,5,
1,14.62347148,121.0080638,4,2,1,8,4,
3,14.5403148,121.0169682,4,2,1,7,3,
1,14.67652405,121.0320748,4,2,1,8,3,
1,14.56869349,121.0459256,4,2,1,8,3,
1,14.61172004,121.0756445,4,2,1,8,3,
1,14.67706918,121.0320801,4,2,1,8,2,
1,14.62654481,121.0821676,4,2,1,8,2,
1,14.56938921,121.0463226,4,2,1,8,2,
1,14.60570368,121.0188299,4,2,1,10,2,
1,14.62430247,121.0490477,4,2,1,8,1,
1,14.57682342,121.050271,4,2,1,8,1,
1,14.59276718,121.0591596,4,2,1,8,1,
1,14.65444753,121.0486293,4,2,1,8,0,
1,14.62154104,121.0869312,4,2,1,8,0,
1,14.5244061,121.0265885,4,2,1,8,0,
1,14.587664,121.0637891,4,2,1,8,0,
3,14.54299711,120.9880382,4,2,1,10,23,
1,14.62128,121.0871889,4,2,1,10,23,
1,14.6579974,121.0590363,5,4,1,10,12,
1,14.65417766,121.0373211,4,2,1,10,8,
1,14.59213902,121.0598087,4,2,1,10,8,
1,14.65484197,121.0333729,4,2,1,10,8,
1,14.61282051,121.0750008,4,2,1,10,7,
1,14.58549395,121.0559464,4,2,1,10,7,
1,14.63283569,121.019125,4,2,1,10,6,
1,14.58158988,121.0537899,4,2,1,10,6,
1,14.61074415,121.0550022,5,4,1,10,13,
1,14.61348495,121.0748291,5,4,1,4,13,
1,14.64404671,121.0377502,5,4,1,10,12,
1,14.57245242,121.0474491,6,4,1,10,11,
1,14.6053455,121.0180092,6,3,1,10,10,
1,14.58433104,121.0555601,6,2,1,10,9,
1,14.57668892,121.0503674,6,2,1,10,9,
1,14.6666331,121.0725117,6,2,1,10,9,
1,14.59139146,121.0605812,6,2,1,10,8,
1,14.53697887,120.9926891,6,2,1,10,8,
1,14.62378341,121.0491657,6,2,1,10,8,
1,14.56588983,121.0453463,6,2,1,10,7,
1,14.62154104,121.0501099,6,2,1,10,7,
1,14.65434374,121.0350895,6,2,1,10,6,
1,14.57070795,121.0466766,6,2,1,10,6,
1,14.61414938,121.0535431,6,2,1,10,6,
1,14.6679305,121.034081,6,2,1,8,5,
1,14.65736943,121.0062289,6,2,1,4,5,
1,14.59259586,121.0581779,6,2,1,8,5,
1,14.58358346,121.0553455,4,2,1,8,3,
1,14.61559762,121.0737455,4,2,1,8,3,
1,14.60623836,121.0570461,4,2,1,8,1,
3,14.66308856,121.067453,4,2,1,10,1,
1,14.61889377,121.0938513,4,2,1,10,1,
1,14.51499197,121.0047913,4,2,1,4,0,
1,14.62745315,121.0042655,4,2,1,10,0,
1,14.65491463,121.0745609,4,2,1,8,0,
3,14.51720426,120.9906292,4,2,1,10,0,
3,14.5170324,120.9983958,4,2,1,10,0,
1,14.5869424,121.0711274,4,2,1,8,0,
1,14.5281516,121.0029436,4,2,1,10,0,
3,14.5426631,121.0532868,4,2,1,10,22,
2,14.56638826,121.0457325,5,4,1,10,13,
1,14.6256105,121.0482216,5,4,1,10,12,
1,14.59226361,121.0582209,5,4,1,10,11,
1,14.66497242,121.0698509,6,3,1,10,10,
1,14.59222208,121.0592937,6,3,1,10,10,
3,14.63300178,121.0740566,6,2,1,7,9,
1,14.59122533,121.060667,6,2,1,10,8,
1,14.59367566,121.0577059,6,2,1,10,7,
1,14.67717816,121.0828972,6,2,1,10,7,
1,14.61182386,121.0753441,6,2,1,10,6,
1,14.68801329,121.0310984,6,2,1,10,6,
1,14.59346801,121.0574913,6,2,1,10,6,
1,14.64720749,121.0689551,6,2,1,10,6,
1,14.655271,121.030637,4,2,1,8,22,
1,14.5492199,121.0283233,4,2,1,10,22,
1,14.6678401,121.0339574,4,2,1,8,22,
3,14.653996,121.0529877,4,2,1,10,22,
1,14.55488251,121.0348213,2,4,1,10,12,
1,14.64126823,121.0329115,2,4,1,10,12,
1,14.60145562,121.0791636,2,4,1,10,11,
1,14.58142375,121.0534573,2,4,1,10,11,
1,14.564218,120.9852648,2,4,1,6,11,
1,14.55018866,121.0291672,2,4,1,10,11,
1,14.63280454,121.0447776,6,2,1,10,7,
1,14.63966617,121.0304117,6,2,1,10,7,
1,14.58911761,121.0712671,6,2,1,10,7,
1,14.61454388,121.0704625,4,2,1,10,6,
1,14.57980395,121.0523415,4,2,1,10,6,
1,14.57801801,121.0513973,5,4,1,10,12,
1,14.65550627,121.0291672,5,4,1,10,12,
3,14.66696524,121.0336304,5,4,1,6,12,
1,14.58869191,121.056869,5,3,1,10,10,
1,14.57452915,121.0489082,5,3,1,10,10,
1,14.58433104,121.0556245,4,2,1,10,9,
1,14.61099331,121.0756874,4,2,1,10,9,
1,14.56667901,121.0456038,4,2,1,10,9,
1,14.6100797,121.0556889,4,2,1,10,9,
1,14.66782671,121.074518,4,2,1,10,9,
1,14.6542607,121.0350037,4,2,1,10,8,
1,14.65459285,121.0301971,1,2,1,10,8,
1,14.6542607,121.0350895,1,2,1,10,8,
3,14.56663747,121.0466766,1,2,3,5,7,
1,14.65002569,121.0468483,1,2,1,10,7,
1,14.65878626,121.0198545,1,2,1,10,7,
1,14.6337492,121.0230088,1,2,1,8,5,
1,14.58412857,121.0779673,1,2,1,8,4,
1,14.65505994,121.0745502,1,2,1,8,3,
3,14.59261663,121.0590899,1,2,1,10,3,
1,14.6312396,121.0454896,1,2,1,8,3,
1,14.65515855,121.030637,1,2,1,8,2,
1,14.5139626,120.9947694,1,2,1,8,2,
1,14.5543425,121.0341913,1,2,1,10,2,
1,14.72962602,121.0611606,1,2,1,10,2,
1,14.55941012,121.0404861,1,2,1,10,2,
1,14.64558299,121.0745716,1,2,1,10,2,
3,14.59975984,121.0598302,1,2,1,10,2,
1,14.59302155,121.0581028,1,2,1,10,2,
3,14.62566241,121.0483611,1,2,1,10,1,
1,14.58122646,121.053468,4,2,1,8,1,
1,14.62002016,121.0043138,4,2,1,8,1,
1,14.58919029,121.0626304,4,2,1,10,1,
1,14.60135872,121.0792065,4,2,1,8,1,
1,14.61357838,121.0536933,4,2,1,10,0,
1,14.61450236,121.0705912,4,2,1,8,0,
1,14.65494058,121.0303903,4,2,1,10,0,
1,14.55915051,121.0401052,4,2,1,8,0,
1,14.53982444,121.0157776,4,2,1,8,0,
1,14.5397829,121.0157132,4,2,1,8,0,
1,14.63154846,121.0739493,4,2,1,8,23,
1,14.59969754,121.0489941,4,2,1,10,23,
1,14.6136251,121.053645,4,2,1,10,23,
1,14.65438526,121.0486722,4,2,1,10,23,
1,14.5934161,121.0582638,4,2,1,8,23,
1,14.5893097,121.0724634,4,2,1,10,22,
3,14.64302944,121.0747755,4,2,1,10,22,
1,14.64824032,121.0742712,4,2,1,8,22,
1,14.64803271,121.0745716,6,4,1,10,12,
1,14.65550627,121.0290813,4,2,1,10,9,
1,14.57660586,121.0503244,4,2,1,10,7,
1,14.62407927,121.0488331,4,2,1,8,6,
1,14.6538455,121.0311413,6,2,1,10,6,
1,14.65047203,121.0743785,4,2,1,8,5,
1,14.59336418,121.0580921,4,2,1,8,5,
1,14.5543425,121.0341913,4,2,1,8,3,
3,14.41350408,121.0447562,4,2,1,6,0,
1,14.60941007,120.9611571,4,2,1,7,22,
1,14.55218252,120.9895778,4,2,1,8,22,
1,14.58100841,121.0534573,5,4,1,10,12,
1,14.58462177,121.0555172,6,4,1,10,11,
1,14.62141646,121.0501528,5,4,1,10,11,
1,14.6014485,121.0794019,6,2,1,8,7,
1,14.6540531,121.0475242,6,2,1,8,7,
1,14.5543425,121.0341913,6,2,1,8,6,
1,14.65889005,121.0362267,1,2,1,10,6,
1,14.60573483,121.0187495,6,2,1,10,6,
1,14.58371844,121.0554528,6,2,1,8,6,
1,14.64370416,121.0746145,1,2,1,8,5,
3,14.5887023,120.9845567,6,2,1,10,5,
1,14.621963,121.0500271,1,2,1,10,4,
1,14.59267892,121.0580921,4,2,1,8,4,
3,14.58989979,121.0798824,4,2,1,10,4,
1,14.5963549,121.0594819,6,2,1,8,4,
1,14.63330802,121.0448849,6,2,1,8,4,
1,14.62342006,121.0080421,6,2,1,8,3,
1,14.61437258,121.0707092,6,2,1,8,2,
1,14.61110751,121.0559249,4,2,1,10,2,
1,14.61143454,121.0572124,4,2,1,8,2,
1,14.65050317,120.9965247,6,2,1,8,2,
1,14.62770749,121.0810196,4,2,1,8,1,
1,14.59253356,121.0593796,4,2,1,8,1,
1,14.55777458,121.0384744,4,2,1,8,0,
1,14.54039563,121.0171402,4,2,1,8,23,
1,14.6439761,121.0772076,4,2,1,10,22,
1,14.61099331,121.055088,5,4,1,10,11,
1,14.54719783,121.0264206,5,4,1,10,11,
1,14.56630519,121.0456467,6,2,1,10,9,
1,14.56796662,121.0453033,6,2,1,10,9,
1,14.64126477,121.0328579,6,2,1,10,9,
1,14.62394951,121.0739708,6,2,1,10,9,
1,14.57656432,121.0501528,6,2,1,10,7,
1,14.5772704,121.0734558,6,2,1,10,7,
1,14.6430502,121.0379219,6,2,1,10,7,
1,14.61115942,121.055088,6,2,1,10,7,
1,14.60135872,121.0790348,6,2,1,10,7,
1,14.58084228,121.0534573,6,2,1,10,6,
1,14.65434374,121.0351753,6,2,1,10,6,
1,14.59330189,121.0574055,6,2,1,10,6,
1,14.56638826,121.045475,6,2,1,10,6,
1,14.61431548,121.0750008,6,2,1,10,6,
1,14.6678401,121.0339574,1,2,1,10,5,
1,14.621963,121.0500271,4,2,1,8,2,
1,14.6062747,121.0570461,4,2,1,8,2,
3,14.653996,121.0529877,4,2,1,10,2,
1,14.65561526,121.0306853,4,2,1,8,1,
1,14.63868002,121.0284537,4,2,1,10,1,
3,14.5775505,121.0734771,4,2,1,10,1,
1,14.58989633,121.0798019,4,2,1,10,1,
1,14.5678097,121.0458413,4,2,1,8,1,
1,14.65504956,121.0745287,4,2,1,8,0,
1,14.6315883,121.0740375,4,2,1,8,23,
1,14.63081314,121.0725117,4,2,1,8,23,
1,14.58479828,121.0555708,4,2,1,8,23,
1,14.58355231,121.0553455,4,2,1,10,23,
1,14.6312396,121.0454896,4,2,1,10,22,
1,14.65475893,121.030798,5,4,1,10,12,
1,14.58848426,121.0569763,5,4,1,10,12,
1,14.55450867,121.0347462,5,4,1,10,12,
1,14.5775196,121.0508823,5,4,1,10,11,
1,14.58881651,121.057148,5,4,1,10,11,
1,14.58084228,121.0534573,5,4,1,10,11,
1,14.60144178,121.0591221,5,4,1,10,11,
1,14.56730205,121.0456467,5,4,1,10,11,
1,14.62129189,121.0497665,5,2,1,10,10,
1,14.55425944,121.0342312,4,2,1,10,9,
1,14.57652279,121.0503888,4,2,1,10,8,
1,14.59587678,121.0015297,4,2,1,10,7,
1,14.65351335,121.0741425,4,2,1,10,6,
1,14.59147452,121.0601521,4,2,1,10,6,
1,14.65284904,121.0516119,4,2,1,10,6,
3,14.58970944,121.0811377,4,2,1,10,5,
1,14.62740595,121.0473098,4,2,1,10,4,
1,14.61646449,121.052658,4,2,1,10,4,
1,14.61614266,121.0753012,4,2,1,8,4,
3,14.6537469,121.0385227,4,2,1,10,3,
3,14.5974495,121.0012522,4,2,1,10,3,
1,14.59040509,121.0797805,4,2,1,8,2,
1,14.61446083,121.0706019,4,2,1,8,1,
1,14.5542306,121.0341413,4,2,1,8,1,
1,14.5404164,121.0172045,4,2,1,10,0,
1,14.5775505,121.0734771,4,2,1,10,0,
1,14.60622798,121.0570514,4,2,1,8,0,
1,14.60728695,121.0787129,4,2,1,8,0,
1,14.6424366,121.0386254,4,2,1,10,0,
1,14.60757765,121.039204,4,2,1,8,23,
1,14.5775505,121.0734771,4,2,1,8,23,
1,14.6252104,121.0834132,4,2,1,8,23,
1,14.58055155,121.0529208,4,2,1,8,23,
1,14.61686937,121.0770285,4,2,1,8,22,
1,14.54056179,121.017108,4,2,1,8,22,
1,14.64393253,121.0746038,4,2,1,8,22,
1,14.5897925,121.0800165,4,2,1,8,22,
1,14.6490292,121.0743141,2,4,1,10,13,
1,14.65459285,121.0337162,2,4,1,10,13,
1,14.63059341,121.0458183,2,4,1,10,12,
1,14.56580676,121.045475,5,4,1,10,11,
1,14.58134068,121.0535431,5,3,1,10,10,
1,14.60144178,121.0788631,6,2,1,10,8,
1,14.56622212,121.0452175,4,2,1,10,7,
1,14.57141405,121.0466337,4,2,1,10,6,
1,14.60649791,120.991627,1,2,1,10,6,
3,14.6329807,121.0446178,4,2,1,10,5,
1,14.51940095,121.0290545,4,2,1,8,4,
1,14.57137251,121.0469341,4,2,1,10,4,
1,14.5775505,121.0734771,4,2,1,10,4,
1,14.6239879,121.083513,4,2,1,8,4,
1,14.6217223,121.050243,4,2,1,8,4,
1,14.62930569,121.0740998,4,2,1,8,4,
1,14.63308458,121.0448958,4,2,1,8,3,
1,14.5828133,120.9754055,4,2,1,8,3,
1,14.5963549,121.0594819,4,2,1,8,3,
3,14.58519284,120.9794497,4,2,1,2,2,
1,14.65375209,121.0385281,4,2,1,10,2,
1,14.51926074,120.9935689,4,2,1,10,1,
1,14.6125054,121.0542146,4,2,1,8,1,
1,14.5775505,121.0734771,4,2,1,8,0,
3,14.5542306,121.0341413,4,2,1,8,0,
1,14.64444116,121.0381258,4,2,1,10,0,
1,14.5426631,121.0532868,4,2,1,8,23,
1,14.6678401,121.0339574,4,2,1,10,23,
1,14.55513174,121.0621154,4,2,1,8,23,
1,14.58448679,120.9908223,4,2,1,8,22,
1,14.52340479,121.0265601,4,2,1,8,22,
1,14.58433104,121.0555172,5,4,1,10,13,
1,14.64678709,121.035862,6,4,1,10,13,
1,14.61863424,121.0926819,5,4,1,10,13,
1,14.65550627,121.0296822,6,4,1,10,12,
1,14.65716703,121.0573196,6,4,1,10,12,
1,14.70499141,121.0822105,6,4,1,10,11,
1,14.58831813,121.0638428,6,3,1,10,10,
1,14.56145581,121.0428357,6,2,1,10,10,
1,14.58092535,121.0536289,6,2,1,10,9,
1,14.69037952,121.0278797,6,2,1,10,9,
1,14.65293208,121.0318279,6,2,1,10,8,
1,14.64792891,120.9956181,6,2,1,10,8,
1,14.69051962,121.0278529,6,2,1,10,6,
1,14.69051443,121.0278583,6,2,1,10,6,
1,14.6009426,121.0593533,6,2,1,8,6,
1,14.61523946,121.0747111,4,2,1,8,3,
1,14.6585579,121.0600019,4,2,1,8,3,
1,14.56769664,121.0704195,4,2,1,8,3,
1,14.58409742,121.0779673,4,2,1,8,3,
1,14.65503918,121.0745394,4,2,1,8,3,
1,14.6009426,121.0593533,4,2,1,8,2,
1,14.61449197,121.0706234,4,2,1,8,2,
1,14.58124723,121.0537469,4,2,1,8,2,
1,14.6215618,121.0500133,4,2,1,8,1,
1,14.61357838,121.0536504,4,2,1,8,1,
1,14.613568,121.0536718,4,2,1,8,1,
1,14.65010354,121.0471219,4,2,1,10,0,
1,14.59300079,121.0589182,4,2,1,8,0,
1,14.5169083,121.0011123,4,2,1,10,0,
1,14.58016737,121.0526848,4,2,1,10,23,
1,14.59010399,121.0799789,4,2,1,10,23,
1,14.54775862,121.056456,4,2,1,8,23,
1,14.64661063,121.0744482,4,2,1,10,23,
1,14.65576577,121.0303634,4,2,1,8,22,
1,14.6905767,121.0278529,4,2,1,8,22,
3,14.56476835,120.9851468,4,2,1,10,22,
1,14.68812227,121.0310555,4,2,1,8,22,
1,14.6550288,121.0745394,4,2,1,10,22,
1,14.5169574,120.9971226,4,2,1,10,22,
1,14.64817803,121.074475,4,2,1,10,22,
1,14.62161371,121.0501313,6,4,1,10,12,
1,14.64792891,121.0744536,6,4,1,10,12,
1,14.57463298,121.0487688,6,4,1,10,12,
1,14.61083758,121.0550559,6,4,1,10,11,
1,14.61083758,121.0550559,6,4,1,10,11,
1,14.64869315,121.0507124,5,4,1,10,11,
1,14.65371057,121.0385227,5,4,1,10,11,
1,14.65580729,121.0296929,5,3,1,10,10,
1,14.55604557,121.0360658,4,2,1,10,9,
1,14.58437257,121.0558176,6,2,1,10,9,
1,14.56641941,121.0706127,6,2,1,10,9,
1,14.57743653,121.0735416,4,2,1,10,7,
1,14.59966639,121.0497236,4,2,1,10,7,
1,14.64675595,121.0744965,4,2,1,10,6,
1,14.64858286,121.0744321,4,2,1,10,6,
1,14.6751024,121.0322571,4,2,1,10,6,
1,14.60140025,121.0792279,1,2,1,8,5,
1,14.6349629,121.0436627,1,2,1,10,5,
1,14.61556129,121.074636,1,2,1,8,5,
1,14.55657518,121.0634565,1,2,1,8,5,
1,14.61358876,121.0536504,1,2,1,8,4,
1,14.64000354,120.9922439,1,2,1,8,4,
1,14.56483066,121.0311145,1,2,1,8,4,
1,14.63721636,120.9936333,1,2,1,8,4,
1,14.57310659,121.0475564,1,2,1,8,3,
1,14.60750497,121.0392308,1,2,1,8,3,
1,14.64827146,121.0743248,1,2,1,8,3,
1,14.64817284,121.0744697,1,2,1,10,2,
1,14.67177077,121.0321659,1,2,1,10,2,
3,14.54869325,121.0277188,1,2,1,10,1,
1,14.60216854,121.0792172,1,2,1,8,1,
1,14.6315277,121.074003,1,2,1,8,1,
1,14.57723925,121.050539,1,2,1,8,1,
1,14.65442677,121.0486615,1,2,1,10,1,
1,14.593115,121.0723132,1,2,1,8,0,
1,14.6881067,121.0310233,1,2,1,10,0,
1,14.55768631,121.038394,4,2,1,10,0,
1,14.58508901,121.0558927,4,2,1,8,0,
1,14.61510449,121.036908,4,2,1,10,0,
1,14.57371923,121.0480392,4,2,1,10,0,
1,14.54040602,121.0170972,4,2,1,8,23,
1,14.5461178,121.055131,4,2,1,10,23,
1,14.5867684,121.0631132,4,2,1,10,23,
1,14.6169109,121.0770392,4,2,1,10,23,
1,14.63725788,121.0421491,4,2,1,8,22,
1,14.5678097,121.0458413,4,2,1,8,22,
1,14.52372,121.0008497,4,2,1,8,22,
1,14.67809148,121.0835838,6,3,1,10,10,
1,14.58923183,121.0797215,6,2,1,10,9,
1,14.61398327,121.0533714,6,2,1,10,9,
1,14.58075922,121.0536289,6,2,1,10,9,
1,14.59288658,121.0583496,6,2,1,10,8,
1,14.61367701,121.053881,4,2,1,8,5,
1,14.58992748,121.0799628,4,2,1,8,5,
1,14.63337549,121.0449439,4,2,1,8,4,
1,14.61888339,121.0938191,4,2,1,8,3,
1,14.6125054,121.0542146,4,2,1,8,3,
1,14.6678401,121.0339574,4,2,1,8,3,
1,14.61644373,121.076535,4,2,1,4,3,
1,14.51737564,120.9910154,4,2,1,8,3,
1,14.6093284,121.0558875,4,2,1,8,2,
1,14.6359603,121.0742927,4,2,1,8,2,
1,14.5542306,121.0341413,4,2,1,8,2,
1,14.59182754,121.0579205,4,2,1,8,2,
1,14.56960727,121.0461938,4,2,1,8,1,
1,14.6678401,121.0339574,4,2,1,10,1,
1,14.60493021,121.057663,4,2,1,8,1,
1,14.61357838,121.053704,4,2,1,8,23,
1,14.6678401,121.0339574,4,2,1,10,23,
1,14.6078848,121.0564313,4,2,1,8,23,
1,14.58479828,121.0555923,4,2,1,8,23,
1,14.66532012,121.0701299,4,2,1,8,23,
1,14.61351609,121.0537148,4,2,1,8,22,
1,14.64397405,121.0747433,4,2,1,8,22,
1,14.58989633,121.0797858,4,2,1,8,22,
1,14.6424498,121.0386466,4,2,1,8,22,
1,14.5547579,121.0344887,6,4,1,10,13,
1,14.62112579,121.0501099,6,4,1,10,12,
1,14.57652279,121.0502815,6,4,1,10,11,
1,14.57660586,121.0504532,6,4,1,10,11,
1,14.57351155,121.046741,6,3,1,5,10,
1,14.62428171,121.0490799,6,3,1,10,10,
1,14.68763968,121.030798,6,2,1,10,10,
1,14.62158776,121.0499436,6,2,1,10,7,
1,14.58356269,121.0550666,6,2,1,8,7,
1,14.64126477,121.0329437,6,2,1,10,7,
1,14.5897302,121.0790563,6,2,1,8,7,
1,14.64185645,121.0391772,6,2,1,10,6,
1,14.69077388,121.0275257,4,2,1,8,4,
1,14.69086729,121.0274184,4,2,1,8,4,
1,14.69077388,121.0275257,4,2,1,8,4,
1,14.4466545,120.9889263,6,2,1,8,4,
1,14.62149952,121.0499918,6,2,1,8,4,
